type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,134916.22,C991715758,4897,0,C920247478,0,134916.22,0
CASH_OUT,152411.48,C1561258643,11370,0,C297262462,8128706.91,8281118.4,0
TRANSFER,119903.37,C876423586,2210,0,C1105035256,10056.92,129960.29,0
PAYMENT,16116.46,C255634362,212910,196793.54,M1467333346,0,0,0
CASH_IN,188286.82,C2105903341,16212,204498.82,C946402996,55258.13,0,0
CASH_OUT,192237.88,C547933894,75,0,C1729977452,261260.31,453498.19,0
PAYMENT,2960.41,C1252249618,5525,2564.59,M813420814,0,0,0
CASH_IN,198833.02,C1642657036,626,199459.02,C1392298600,931728.66,732895.64,0
CASH_IN,253474.55,C122738953,52361,305835.55,C2121644234,25625.46,0,0
CASH_OUT,232185.05,C1395112625,30835,0,C1245552935,4453136.25,4685321.3,0
CASH_OUT,450288.23,C1027269242,5323,0,C937687644,429954.91,880243.14,0
CASH_IN,32813.9,C459022404,25955,58768.9,C1902198162,0,0,0
PAYMENT,3544.27,C440744631,38908,35363.73,M1960442236,0,0,0
PAYMENT,7213.83,C513469615,21004,13790.17,M1690218808,0,0,0
CASH_OUT,188697.34,C1461563290,19881,0,C5480754,106803.43,295500.77,0
CASH_OUT,191557.81,C1823780380,100514,0,C750283827,7143450,7335007.81,0
PAYMENT,2251.05,C629332145,31003,28751.95,M874814024,0,0,0
CASH_IN,125973.67,C251630121,176,126149.67,C1431574157,0,0,0
CASH_OUT,36844.83,C1198660004,249,0,C160378044,0,36844.83,0
CASH_OUT,205735.02,C1946551979,1342,0,C1056982292,0,205735.02,0
CASH_IN,4354.2,C1684022457,40634,44988.2,C247222199,0,0,0
PAYMENT,1470.02,C385649862,21334,19863.98,M1100220548,0,0,0
CASH_OUT,185910.15,C98794819,21415,0,C1295344127,1996696.81,2182606.96,0
CASH_OUT,50711.72,C1615053994,595,0,C1897568737,206493.72,257205.44,0
CASH_OUT,43213.23,C304869080,1564,0,C978140621,1896224.38,1939437.61,0
PAYMENT,7377.83,C1939473457,189,0,M1829598820,0,0,0
PAYMENT,2880.11,C320178683,366,0,M1585838191,0,0,0
CASH_IN,265778.84,C2099106818,2106,267884.84,C1904586058,230624.03,0,0
CASH_OUT,153199.28,C2074420115,12870,0,C1998363685,4944372.59,5097571.87,0
PAYMENT,6016.72,C1145059149,4072,0,M905443626,0,0,0
PAYMENT,3933.63,C643405394,38334,34400.37,M1949466801,0,0,0
PAYMENT,3827.41,C831335205,6235,2407.59,M1002027671,0,0,0
PAYMENT,8095.58,C1362645172,474,0,M837772586,0,0,0
CASH_OUT,94325.89,C1768137777,51887,0,C1516706122,0,94325.89,0
CASH_OUT,177679.63,C536401544,19869,0,C1239457995,930775.23,1108454.86,0
CASH_OUT,181633.18,C215390259,40666,0,C1153435852,0,181633.18,0
PAYMENT,9849.17,C1188723382,13117,3267.83,M845945968,0,0,0
PAYMENT,11549.69,C1811533859,13631,2081.31,M1406585455,0,0,0
PAYMENT,13153.26,C1179387241,16875,3721.74,M336662092,0,0,0
CASH_OUT,186128.25,C835501093,7002,0,C1985207325,109633.39,295761.63,0
CASH_OUT,354347,C1420598721,2030,0,C1637594192,1413365.38,1767712.38,0
CASH_IN,147009.94,C1919794544,19086,166095.94,C665996174,2409974.09,2262964.15,0
CASH_OUT,324080.56,C1855106591,480,0,C1930842282,26701.95,350782.51,0
PAYMENT,6979.8,C980097660,92046,85066.2,M169466469,0,0,0
CASH_IN,312998.16,C352350315,29753,342751.16,C1062306690,830152.23,517154.07,0
PAYMENT,982.54,C1847182978,49858,48875.46,M205756871,0,0,0
CASH_OUT,213561.66,C1221435608,205226,0,C1375930340,1320547.59,1534109.25,0
PAYMENT,893.42,C1582826114,30093,29199.58,M2119561757,0,0,0
CASH_OUT,129202.5,C1858654641,118,0,C641695127,183849.12,313051.62,0
CASH_OUT,6619.51,C1260812240,15906,9286.49,C1584359941,0,6619.51,0
PAYMENT,22121.28,C1442062372,107284,85162.72,M81847709,0,0,0
CASH_OUT,145682.7,C747502057,262705,117022.3,C534273889,2076909.27,2222591.97,0
CASH_OUT,80934.74,C1416467295,31467,0,C464915114,0,80934.74,0
DEBIT,1373.41,C552365302,3195,1821.59,C1380482434,7857.34,9230.76,0
CASH_OUT,202278.68,C589539707,121756,0,C909563428,0,202278.68,0
PAYMENT,14302.34,C1612865095,60130,45827.66,M1491979895,0,0,0
CASH_IN,143908.54,C455447104,267,144175.54,C896734734,3903463.64,3759555.09,0
PAYMENT,25290.19,C628328494,34950,9659.81,M1473329825,0,0,0
CASH_OUT,36755.14,C1635375194,51353,14597.86,C1211077007,270070.41,306825.55,0
PAYMENT,5137.98,C1459220903,116,0,M1869754798,0,0,0
CASH_OUT,172108.12,C833100499,20192,0,C769558534,0,172108.12,0
TRANSFER,352724.22,C515682228,51424,0,C437303873,0,352724.22,0
CASH_IN,67453.87,C122749197,306,67759.87,C52931104,207528.94,140075.07,0
CASH_OUT,260891.49,C2043723528,48,0,C699554938,83013.85,343905.33,0
CASH_OUT,97811.37,C148851811,45110,0,C2061670362,0,97811.37,0
PAYMENT,7169.26,C1936032707,305453,298283.74,M2092154315,0,0,0
CASH_IN,65600.05,C6780330,4034,69634.05,C100164117,0,0,0
CASH_OUT,10727,C1915329937,7003,0,C724421059,640084.36,650811.36,0
PAYMENT,15874.85,C755852172,15047,0,M1278332419,0,0,0
CASH_OUT,24861.59,C2009085962,15647,0,C227243279,157415.33,182276.92,0
CASH_OUT,111647.26,C1237055094,30919,0,C262567629,0,111647.26,0
CASH_OUT,312577.27,C258797006,240907,0,C865973348,0,312577.27,0
PAYMENT,15289.07,C1299147766,84744,69454.93,M999889465,0,0,0
CASH_OUT,34366.31,C755454842,52864,18497.69,C959874600,224839.27,259205.58,0
PAYMENT,12053.01,C1173215625,99470,87416.99,M1936407065,0,0,0
TRANSFER,445035.22,C13680287,55419,0,C817023457,704492.36,1149527.57,0
PAYMENT,9134.11,C400269692,170,0,M1020330911,0,0,0
CASH_OUT,172640.7,C381705710,286,0,C1696079062,3743471.35,3916112.04,0
CASH_OUT,89372.51,C325139951,71939,0,C1605201205,0,89372.51,0
CASH_OUT,18382.1,C1509670590,104297,85914.9,C239788456,70960.82,89342.92,0
CASH_OUT,27918.52,C1828885477,2038,0,C1408006199,0,27918.52,0
PAYMENT,1657.66,C2033814662,583,0,M1663916043,0,0,0
CASH_OUT,57172.05,C1730614430,650,0,C954821944,0,57172.05,0
CASH_OUT,212950.59,C507723300,32424,0,C675247099,1300851.16,1513801.75,0
CASH_OUT,997.06,C724290774,875,0,C1661616006,0,997.06,0
CASH_IN,81901.12,C584004792,40826,122727.12,C1561874362,1898742.77,1816841.65,0
CASH_IN,168028.95,C2098415515,31755,199783.95,C1922434758,518940.16,350911.21,0
CASH_OUT,136276.4,C2049373187,29016,0,C963692308,199382.62,335659.02,0
CASH_OUT,123204.9,C262064877,80300,0,C753014019,31103,154307.9,0
CASH_IN,128546.21,C1412384082,40827,169373.21,C570248404,0,0,0
CASH_IN,204818.22,C862453715,47010,251828.22,C65670881,0,0,0
CASH_IN,308937.05,C2125239120,148,309085.05,C1373926714,0,0,0
CASH_IN,261501.1,C119338954,50855,312356.1,C170533570,250674.28,0,0
CASH_OUT,209947.99,C691480494,52855,0,C1283983266,0,209947.99,0
TRANSFER,111458.44,C631430204,46820,0,C75886864,289927.19,401385.63,0
CASH_OUT,18906.07,C1066335691,1172,0,C1010391325,0,18906.07,0
CASH_IN,223381.12,C1607270231,2304,225685.12,C733303560,653415.41,430034.29,0
CASH_IN,48081.24,C1331083607,69940,118021.24,C103537524,480931.95,432850.71,0
PAYMENT,5414.73,C2082918333,49528,44113.27,M873334103,0,0,0
CASH_OUT,256186.73,C209744582,18238,0,C1431460806,427308.87,683495.6,0
PAYMENT,3808.84,C1994849792,10920,7111.16,M1022856262,0,0,0
PAYMENT,4944.7,C2023166514,33650,28705.3,M1997425060,0,0,0
CASH_IN,107412.13,C911851451,10048,117460.13,C495524664,84064.38,0,0
CASH_OUT,42685.46,C910983306,21398,0,C234686306,17263291.63,17305977.1,0
CASH_IN,204129.78,C1988756211,878,205007.78,C540180707,18286.14,0,0
PAYMENT,97.05,C1934374639,24159,24061.95,M143915866,0,0,0
PAYMENT,15250.22,C1518952978,6842,0,M2092068394,0,0,0
CASH_OUT,105939.73,C1851507741,29825,0,C1574613035,0,105939.73,0
CASH_OUT,57866.16,C2038807463,29204,0,C377816888,0,57866.16,0
PAYMENT,8733.41,C1745739639,20914,12180.59,M128003938,0,0,0
CASH_OUT,142364.39,C938113191,6580,0,C1589875287,0,142364.39,0
CASH_OUT,188849.77,C1676060030,2779,0,C477591966,846093,1034942.76,0
PAYMENT,8062.78,C1695954962,212458,204395.22,M1807929837,0,0,0
PAYMENT,9411.64,C260682610,293495,284083.36,M1494362792,0,0,0
PAYMENT,20250.74,C219176752,14962,0,M1881193158,0,0,0
CASH_OUT,95112.32,C846239123,51004,0,C1210417196,0,95112.32,0
PAYMENT,21931.81,C2063576607,20392,0,M1964611503,0,0,0
PAYMENT,1273.61,C1762624,92365,91091.39,M921707741,0,0,0
CASH_OUT,19793.97,C838396746,102745,82951.03,C346636589,23957.72,43751.69,0
PAYMENT,15853.45,C149268021,10439,0,M1602380428,0,0,0
CASH_IN,28229.12,C1751343981,42,28271.12,C675825594,0,0,0
PAYMENT,5021.93,C506947472,149281,144259.07,M994492013,0,0,0
PAYMENT,33.89,C1998339467,5150,5116.11,M77021198,0,0,0
PAYMENT,28252.18,C557432043,930,0,M788716407,0,0,0
TRANSFER,549845.97,C962878329,12802,0,C374945137,4331424.66,4881270.62,0
CASH_OUT,171238.13,C130939755,18203,0,C42071979,309027.71,480265.85,0
PAYMENT,5724.01,C1811923357,198172,192447.99,M1386178294,0,0,0
CASH_OUT,262771.15,C1228619855,17117,0,C268662285,365859.4,628630.55,0
CASH_OUT,258948.04,C558234784,54737,0,C1866531378,191347.01,450295.05,0
CASH_IN,174124.22,C883106364,35793,209917.22,C445744963,177537.92,3413.7,0
CASH_IN,73257.95,C497179272,98268,171525.95,C1157630086,310988.6,237730.65,0
PAYMENT,1384.8,C235423819,13590,12205.2,M10884566,0,0,0
CASH_OUT,10403.93,C758736188,107135,96731.07,C1667993735,3384666.35,3395070.28,0
CASH_IN,134585.88,C583011337,354960,489545.88,C1819425682,1887696.44,1753110.56,0
CASH_OUT,105252.79,C1858486794,9698,0,C1033433584,815943.95,921196.74,0
CASH_OUT,21871.2,C1593766561,3954,0,C1315112775,1572380.78,1594251.98,0
CASH_IN,62732.11,C940080327,77365,140097.11,C154847705,993956.53,931224.42,0
CASH_OUT,108019.63,C436903819,3234,0,C208461206,563395.98,671415.61,0
CASH_IN,47351.62,C1174423762,30039,77390.62,C371746825,566705.8,519354.17,0
CASH_IN,209443.61,C1866649929,31985,241428.61,C1635610513,41757.43,0,0
CASH_OUT,118450.4,C349664802,38148,0,C1234389323,2590314.63,2708765.03,0
PAYMENT,13582.34,C1525630452,8593,0,M518897827,0,0,0
CASH_OUT,38517.93,C1734116014,2565,0,C801288234,0,38517.93,0
CASH_IN,159543.96,C1217764865,868,160411.96,C1105516785,2398183.46,2238639.5,0
CASH_OUT,75252.23,C1760932354,426399,351146.77,C1589202446,0,75252.23,0
CASH_OUT,217012.24,C418226023,20882,0,C675105422,4162838.97,4379851.21,0
CASH_OUT,108742.41,C463939366,11322,0,C647714360,0,108742.41,0
CASH_OUT,215470.82,C2133252037,21350,0,C2056975238,0,215470.82,0
CASH_OUT,170249.37,C973475713,17494,0,C1101438206,887633.27,1057882.63,0
CASH_IN,282525.09,C1315219713,1803,284328.09,C1676044347,383351.23,100826.14,0
PAYMENT,4984.04,C1826109948,7058,2073.96,M629752669,0,0,0
CASH_OUT,225502.45,C796473962,47414,0,C98440474,0,225502.45,0
CASH_OUT,174847.05,C1153344037,3045,0,C1021008862,128221.32,303068.36,0
PAYMENT,9470.92,C1770284183,768,0,M108548433,0,0,0
CASH_OUT,148287.13,C1622446494,106091,0,C662174081,254884.05,403171.18,0
CASH_OUT,227015.27,C1370142759,20798,0,C433404387,641680.86,868696.13,0
CASH_OUT,263235.88,C457236057,33626,0,C1217696361,2320680.41,2583916.29,0
CASH_OUT,82735.47,C1601627833,74274,0,C1438028667,0,82735.47,0
CASH_OUT,94489.6,C462075048,46278,0,C635266673,379244.42,473734.03,0
CASH_OUT,320518.01,C526732414,108951,0,C1367100326,182242.77,502760.78,0
CASH_OUT,186164.18,C38464477,5075,0,C1387271097,0,186164.18,0
CASH_IN,8189.22,C1793168899,39182,47371.22,C610143338,1849532.07,1841342.85,0
CASH_OUT,26288.32,C603996163,30232,3943.68,C1390566164,0,26288.32,0
CASH_IN,211053.96,C288616001,53623,264676.96,C789798351,7439993.38,7228939.42,0
CASH_IN,47892.04,C1156770745,100027,147919.04,C700787170,93132.53,45240.49,0
CASH_OUT,133807.22,C583351466,49995,0,C1305778016,17792.62,151599.85,0
PAYMENT,5224.58,C73621673,2428,0,M170710914,0,0,0
CASH_OUT,248277.01,C1498434141,103800,0,C240662893,40052.74,288329.75,0
TRANSFER,279416.75,C1383796145,10584,0,C516450286,1891137.02,2170553.77,0
CASH_OUT,302208.15,C1300384127,32000,0,C1205029106,136601.46,438809.61,0
CASH_IN,139697.37,C570296202,105493,245190.37,C868903877,203461.97,63764.6,0
CASH_OUT,238194.41,C2049418058,15577,0,C1598186613,42586.41,280780.82,0
CASH_OUT,164325.09,C1891315514,33000,0,C227521136,167957.65,332282.74,0
CASH_OUT,128146.34,C799889891,32141,0,C1691896936,0,128146.34,0
CASH_IN,134037.59,C2126436811,5543,139580.59,C532980658,105376660.4,105242622.8,0
CASH_OUT,28445.68,C960764069,50617,22171.32,C303225045,507922.8,536368.49,0
CASH_IN,208883.9,C271528520,316929,525812.9,C1122923218,867222.35,658338.45,0
CASH_OUT,364551.91,C1434981359,47200,0,C867252713,5270633.92,5635185.83,0
CASH_IN,185859.66,C1567684628,97404,283263.66,C2096211516,30038261.99,29852402.32,0
CASH_OUT,53952.58,C1147683375,12988,0,C1998053198,1163814.18,1217766.76,0
CASH_IN,75344.61,C767333784,20245,95589.61,C1390601938,69427.83,0,0
CASH_OUT,147560.16,C943652011,37227,0,C1621208740,0,147560.16,0
CASH_OUT,75590.37,C1649677280,137332,61741.63,C1078510005,1318444.28,1394034.65,0
PAYMENT,7991.45,C1688947903,40348,32356.55,M770835943,0,0,0
PAYMENT,8201.96,C1659273046,78544,70342.04,M544193529,0,0,0
PAYMENT,18357.03,C513791487,58666,40308.97,M603924214,0,0,0
CASH_IN,123065.28,C1915941136,87099,210164.28,C1984427936,57920.41,0,0
CASH_OUT,18451.98,C794766556,21016,2564.02,C1540232474,0,18451.98,0
CASH_OUT,230782.98,C1326396645,7114,0,C1589774711,329013.58,559796.57,0
PAYMENT,11061.7,C354247524,10645,0,M1891809958,0,0,0
CASH_IN,159599.94,C640504238,826,160425.94,C591947347,1689587.29,1529987.35,0
CASH_OUT,271780.09,C280224146,106580,0,C692627281,178078.66,449858.76,0
CASH_OUT,240179.04,C1858840227,231,0,C640837775,4017.44,244196.47,0
CASH_OUT,72610.82,C188298838,4559,0,C528830442,0,72610.82,0
CASH_IN,91195.41,C1205184190,51763,142958.41,C1901093874,0,0,0
CASH_OUT,55691.25,C1222996135,1741,0,C1200960875,0,55691.25,0
CASH_IN,57245.83,C2066233766,540056,597301.83,C284007671,0,0,0
CASH_IN,88366.85,C971062035,257334,345700.85,C1944154406,2192741.92,2104375.07,0
CASH_IN,9898.32,C1399556807,151889,161787.32,C1197170201,5044030.31,5034131.99,0
PAYMENT,6817.62,C812165189,44512,37694.38,M179782375,0,0,0
CASH_OUT,258961.41,C985585921,25606,0,C440923972,82730.11,341691.52,0
CASH_OUT,54009.24,C898388259,39881,0,C2053390210,377371.43,431380.67,0
CASH_OUT,146438.61,C1087634775,129549,0,C1925101190,67592.45,214031.06,0
CASH_IN,203099.59,C1891839952,11682,214781.59,C1312707538,652849.6,449750,0
CASH_OUT,148718.11,C1014601240,51020,0,C309701338,3736878.64,3885596.74,0
CASH_OUT,28036.46,C1798036989,60349,32312.54,C420882821,45205.27,73241.73,0
CASH_OUT,105691.99,C885894282,41647,0,C269748729,0,105691.99,0
PAYMENT,13495.84,C1570351212,25417,11921.16,M765475985,0,0,0
CASH_OUT,279377.34,C408017133,26621,0,C1226390815,294218.49,573595.82,0
CASH_OUT,97613.49,C1092722321,22046,0,C648338810,4745338.47,4842951.96,0
CASH_OUT,234810.55,C1366000657,66689,0,C235137628,5262843.97,5497654.52,0
CASH_OUT,127378.81,C2105765401,10739,0,C1415788536,7753541.5,7880920.32,0
CASH_IN,191891.58,C1795377140,9109,201000.58,C804583843,74295.97,0,0
CASH_OUT,46525.51,C647727379,40473,0,C181074012,5127064.56,5173590.08,0
CASH_IN,507931.75,C727567069,53990,561921.75,C92019305,376718.09,0,0
CASH_IN,113900.27,C1304988169,30322,144222.27,C1543812963,5239.05,0,0
CASH_IN,305673.48,C1015367843,14193,319866.48,C2011981928,0,0,0
CASH_IN,245805.23,C1185717553,26148,271953.23,C280122543,20281.08,0,0
PAYMENT,5972.45,C65190939,70291,64318.55,M183756460,0,0,0
TRANSFER,385798.52,C480601857,15298,0,C1601698851,0,385798.52,0
PAYMENT,2518.34,C1052914865,113917,111398.66,M685135126,0,0,0
CASH_OUT,322158.56,C1023741990,239918,0,C134588147,480596.63,802755.19,0
CASH_OUT,126623.63,C179299816,110731,0,C1243313676,0,126623.63,0
CASH_OUT,69094.2,C635912112,46900,0,C2098316625,485052.31,554146.51,0
CASH_OUT,11337.43,C1057202431,302462,291124.57,C232044981,308591.26,319928.69,0
PAYMENT,10734.51,C714216217,61270,50535.49,M1600594694,0,0,0
CASH_OUT,46774.65,C1130470885,47047,272.35,C160199420,365385.24,412159.89,0
CASH_IN,197576.92,C1640487214,20550,218126.92,C1518288626,112886.73,0,0
CASH_OUT,49156,C1542915284,51694,2538,C1124651263,985458.36,1034614.36,0
PAYMENT,13425.78,C1030644671,350546,337120.22,M1915703106,0,0,0
CASH_OUT,38537.36,C763291264,5009,0,C893162922,0,38537.36,0
TRANSFER,118688.81,C1313642079,110425,0,C927206109,0,118688.81,0
TRANSFER,225705.94,C15820722,10310,0,C2085930575,583278.45,808984.39,0
CASH_OUT,150873.15,C145518001,62154,0,C297195784,0,150873.15,0
CASH_OUT,64186.22,C1379713218,19122,0,C1687045124,965363.82,1029550.04,0
TRANSFER,930017.33,C2020100788,33256,0,C464813394,160976.7,1090994.03,0
CASH_OUT,211952.14,C1932492540,103098,0,C1947789225,0,211952.14,0
CASH_IN,141794.05,C411387085,83827,225621.05,C1174212987,1075597.09,933803.04,0
CASH_OUT,540322.65,C747355599,11669,0,C224416520,551134.56,1091457.21,0
CASH_OUT,12405.63,C378306304,51989,39583.37,C125203354,4554249.93,4566655.57,0
CASH_OUT,150287.46,C517745587,1115,0,C469416202,595915.82,746203.27,0
PAYMENT,30032.78,C751675273,39715,9682.22,M1566118426,0,0,0
CASH_OUT,111959.77,C685249230,106783,0,C1662327683,1879994.5,1991954.27,0
PAYMENT,449.82,C1470510549,5376,4926.18,M378937671,0,0,0
CASH_IN,104044.05,C63584333,100169,204213.05,C923525799,914546.55,810502.5,0
CASH_OUT,24685.77,C1810633880,16049,0,C314816105,1986189.67,2010875.44,0
PAYMENT,19651.19,C226659501,10735,0,M708380739,0,0,0
CASH_OUT,73766.18,C2019775769,2926,0,C613051458,1346968.92,1420735.1,0
CASH_OUT,89548.28,C1931527769,2819,0,C1203540384,217157.02,306705.3,0
TRANSFER,1114850.44,C1792985972,1509,0,C518480882,0,1114850.44,0
CASH_OUT,213407.15,C138915196,220322,6914.85,C1227830084,0,213407.15,0
PAYMENT,13200.64,C1794042608,1074,0,M529132538,0,0,0
CASH_OUT,100982.94,C59774484,122,0,C1901639792,742763.56,843746.5,0
CASH_OUT,91369.45,C906590039,870,0,C321965241,677332.4,768701.85,0
CASH_OUT,202466.98,C724414988,253634,51167.02,C67551750,386519.41,588986.39,0
CASH_OUT,116125.56,C2066438824,175,0,C1034229720,286896.73,403022.28,0
CASH_OUT,34547.31,C2022232943,74315,39767.69,C737806832,14319248.86,14353796.17,0
CASH_OUT,11759.83,C96903398,46535,34775.17,C1777811567,1798126.41,1809886.24,0
PAYMENT,7382.95,C1128128384,41312,33929.05,M1650598741,0,0,0
PAYMENT,8643.51,C1548720093,21054,12410.49,M1816055074,0,0,0
CASH_IN,244846.44,C1104334586,16506,261352.44,C560300327,0,0,0
TRANSFER,349482.39,C853091614,1222,0,C1050301520,975036.14,1324518.53,0
CASH_OUT,190636.16,C302562791,7743,0,C2031314748,455942.87,646579.03,0
TRANSFER,5914.02,C138749273,29037,23122.98,C1633116790,387081.99,392996.01,0
CASH_OUT,98585.85,C1605865397,266431,167845.15,C980978301,0,98585.85,0
TRANSFER,140645.55,C608022664,112,0,C1767451883,109110.15,249755.7,0
PAYMENT,21135.2,C1930282605,11787,0,M1388530360,0,0,0
PAYMENT,12341.95,C829078898,21583,9241.05,M2023416359,0,0,0
CASH_OUT,175182.46,C1706651127,203599,28416.54,C1027874243,111674.16,286856.62,0
CASH_IN,159566.82,C770141554,82047,241613.82,C919954425,623590.1,464023.28,0
PAYMENT,23833.96,C1233306769,49972,26138.04,M1713802332,0,0,0
CASH_OUT,48936.02,C1222546362,11061,0,C809710891,266405.8,315341.82,0
CASH_OUT,22384.89,C1581579054,23043,658.11,C1054897652,535089.13,557474.02,0
CASH_IN,56418.86,C20777531,20680,77098.86,C757755754,0,0,0
CASH_OUT,247924.55,C1403724332,30256,0,C442922200,0,247924.55,0
CASH_OUT,19806.36,C1876179104,40181,20374.64,C1974630812,1000493.31,1020299.67,0
CASH_IN,170629.51,C380646399,32067,202696.51,C1004539833,911234.81,740605.3,0
PAYMENT,13400.76,C2134216640,60546,47145.24,M1963288648,0,0,0
CASH_OUT,14309.88,C995774320,242,0,C906173287,1698135.79,1712445.67,0
CASH_OUT,207393.37,C753052719,23974,0,C1082029857,0,207393.37,0
CASH_OUT,133929.76,C2147122684,5524,0,C1170389991,291157.39,425087.15,0
CASH_OUT,270450.93,C568528227,309439,38988.07,C319889267,243100.37,513551.3,0
PAYMENT,5341.85,C1210841056,29997,24655.15,M1896982814,0,0,0
CASH_OUT,67582.39,C1562918749,12408,0,C1842024728,104323.54,171905.94,0
PAYMENT,14984.3,C1679407502,40869,25884.7,M1939527194,0,0,0
CASH_IN,61488.72,C264230958,499160,560648.72,C1061838943,8450145.88,8388657.16,0
PAYMENT,30665.57,C334617683,10796,0,M982372970,0,0,0
CASH_IN,149082.5,C520288551,56013,205095.5,C20246092,7062856.4,6913773.91,0
CASH_IN,106002.93,C1854749761,59195,165197.93,C1332656716,66391.41,0,0
CASH_OUT,224675.79,C1937991303,21266,0,C304867143,0,224675.79,0
TRANSFER,357500.1,C667546655,106784,0,C940029140,486760.62,844260.72,0
CASH_IN,77117.74,C797637120,660,77777.74,C176887327,2234511.59,2157393.85,0
CASH_OUT,93506.72,C685945988,80721,0,C907642914,80390.46,173897.18,0
CASH_OUT,304075.17,C1077758017,282,0,C514280663,1160262.84,1464338.02,0
CASH_IN,227777.85,C675034453,19945,247722.85,C1818897606,0,0,0
CASH_OUT,62322.38,C1352564904,895,0,C28540678,186939.09,249261.48,0
PAYMENT,3441.99,C1835358379,10792,7350.01,M1194359302,0,0,0
CASH_IN,14242.52,C250571048,10111,24353.52,C729702134,0,0,0
PAYMENT,11486.57,C718283677,40588,29101.43,M1840744044,0,0,0
CASH_IN,142948.28,C689123734,50668,193616.28,C1625170593,23195.57,0,0
CASH_OUT,413605.42,C1547742133,246668,0,C2044159028,109091.72,522697.14,0
CASH_IN,8532.75,C1999087467,1219,9751.75,C932115257,0,0,0
CASH_OUT,270081.83,C653449989,284,0,C260139220,1707.67,271789.5,0
CASH_IN,89314.05,C375247308,3972,93286.05,C1775004583,0,0,0
CASH_IN,82348.6,C1327095217,13545,95893.6,C679178537,98373.22,16024.61,0
CASH_OUT,237428.81,C97462214,32350,0,C1741581503,0,237428.81,0
CASH_OUT,27986.49,C903216777,53415,25428.51,C2113523103,0,27986.49,0
CASH_OUT,192371.73,C1300142670,19883,0,C860000096,122628.49,315000.22,0
